ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Pickup_Delay,Distance_km,Road_traffic_density_encoded
0x2a02,SURRES04DEL03,31,4,21.173493,72.801953,21.233493,72.861953,2022-03-13,1900-01-01 22:22:11,1900-01-01 22:27:08,Stormy,Low,0,Buffet,motorcycle,1,1,0,27,4.95,-0.10433275151245174,0.0
0x3e41,INDORES20DEL03,32,4.3,22.732225,75.874765,22.822225,75.964765,2022-03-06,1900-01-01 23:17:44,1900-01-01 23:26:46,Fog,Low,2,Snack,electric_scooter,1,1,0,31,9.033333333333333,0.6974723292787343,0.0
0x52f4,HYDRES13DEL01,22,4.6,17.431477,78.40035,17.441477,78.41035,2022-03-24,1900-01-01 11:34:55,1900-01-01 11:38:02,Sandstorms,High,0,Buffet,motorcycle,1,1,3,15,3.1166666666666667,-1.458182483384542,2.0
0xd4c9,KOCRES01DEL02,33,4.6,9.979363,76.285001,10.059363,76.365001,2022-02-14,1900-01-01 19:05:29,1900-01-01 19:14:00,Sandstorms,Medium,2,Snack,scooter,1,1,0,24,8.516666666666667,0.494835956823398,1.0
0xd234,LUDHRES11DEL02,28,4.9,30.893081,75.821495,30.913081,75.841495,2022-02-17,1900-01-01 08:44:00,1900-01-01 08:56:14,Windy,Low,1,Buffet,scooter,0,1,0,18,12.233333333333333,-1.209017425129319,0.0
0x5650,MYSRES17DEL02,35,4.7,12.326356,76.619103,12.376356,76.669103,2022-03-15,1900-01-01 18:58:24,1900-01-01 19:05:57,Windy,Medium,0,Meal,motorcycle,1,1,0,26,7.55,-0.34576544703572065,1.0
0x181b,HYDRES16DEL02,39,4.9,17.440827,78.393391,17.490827,78.443391,2022-04-01,1900-01-01 17:52:18,1900-01-01 18:06:24,Sunny,Medium,0,Meal,motorcycle,0,1,3,27,14.1,-0.3612710140990085,1.0
0x2ee8,MYSRES19DEL03,35,4.8,12.334022,76.618203,12.424022,76.708203,2022-04-06,1900-01-01 19:56:32,1900-01-01 20:13:11,Fog,Jam,1,Snack,motorcycle,1,1,0,37,16.65,0.7634445588637844,3.0
0x7c8d,PUNERES05DEL02,36,4.8,18.543626,73.905101,18.673626,74.035101,2022-03-04,1900-01-01 19:46:11,1900-01-01 19:55:41,Cloudy,Jam,1,Snack,scooter,1,1,3,37,9.5,1.8218311691037883,3.0
0x4a58,INDORES01DEL02,22,4.7,22.695207,75.866059,22.745207,75.916059,2022-04-03,1900-01-01 21:28:10,1900-01-01 21:44:27,Sunny,Jam,2,Drinks,scooter,1,1,3,15,16.283333333333335,-0.3822330637744979,3.0
0xc151,KNPRES01DEL03,30,4.6,26.483672,80.320708,26.513672,80.350708,2022-02-15,1900-01-01 21:56:48,1900-01-01 22:01:15,Stormy,Jam,1,Meal,motorcycle,1,1,3,26,4.45,-0.9330966889738793,3.0
0xa68f,INDORES12DEL01,29,4.6,22.74806,75.8934,22.81806,75.9634,2022-03-23,1900-01-01 20:56:59,1900-01-01 21:04:50,Windy,Jam,1,Drinks,motorcycle,1,1,0,29,7.85,0.15745631524293985,3.0
0x22aa,MUMRES02DEL01,25,4.9,19.221315,72.862381,19.261315,72.902381,2022-03-13,1900-01-01 14:21:38,1900-01-01 14:27:34,Sandstorms,High,0,Drinks,motorcycle,0,1,0,24,5.933333333333334,-0.6407304731003434,2.0
0x4e6a,JAPRES03DEL02,25,4.2,26.913483,75.803139,26.933483,75.823139,2022-03-28,1900-01-01 09:43:40,1900-01-01 09:58:46,Windy,Low,0,Drinks,motorcycle,1,1,0,29,15.1,-1.2004076831642385,0.0
0x48db,MYSRES05DEL02,28,4.6,12.323978,76.627961,12.403978,76.707961,2022-03-06,1900-01-01 18:24:48,1900-01-01 18:35:22,Fog,Medium,1,Snack,motorcycle,1,1,3,38,10.566666666666666,0.4861856573502967,1.0
0x700,MUMRES14DEL01,NaN,NaN,19.1813,72.836191,19.2913,72.946191,2022-03-02,Unknown,1900-01-01 19:45:51,Sunny,Jam,2,Drinks,electric_scooter,NaN,0,0,11,9.25,1.2697965425062354,3.0
0x7b56,PUNERES05DEL01,26,4.8,18.543626,73.905101,18.653626,74.015101,2022-03-18,1900-01-01 22:43:14,1900-01-01 22:45:29,Sandstorms,Low,2,Buffet,electric_scooter,0,1,3,15,2.25,1.2751028999862986,0.0
0x6828,VADRES13DEL02,35,4.2,22.310237,73.158921,22.390237,73.238921,2022-03-29,1900-01-01 00:02:41,1900-01-01 00:09:45,Cloudy,Low,0,Snack,motorcycle,2,1,0,41,7.066666666666666,0.430502856901645,0.0
0xb1ca,MYSRES20DEL03,34,4.5,12.337978,76.616792,12.397978,76.676792,2022-03-28,1900-01-01 19:46:48,1900-01-01 20:00:48,Cloudy,Jam,0,Buffet,motorcycle,1,1,3,30,14.0,-0.0684819471098211,3.0
0x1e93,PUNERES04DEL01,27,4,18.51421,73.838429,18.62421,73.948429,2022-04-04,1900-01-01 17:10:47,1900-01-01 17:29:05,Fog,Medium,1,Buffet,motorcycle,1,1,0,31,18.3,1.2753437683504114,1.0
0x6da7,INDORES11DEL03,34,4.6,22.751234,75.88949,22.811234,75.94949,2022-03-05,1900-01-01 19:24:47,1900-01-01 19:26:05,Cloudy,Jam,1,Buffet,scooter,1,1,3,28,1.3,-0.11251853294970823,3.0
0x630d,CHENRES04DEL03,30,4.8,13.02978,80.208812,13.08978,80.268812,2022-03-21,1900-01-01 21:52:59,1900-01-01 22:06:40,Sandstorms,Jam,1,Drinks,motorcycle,1,1,0,34,13.683333333333334,-0.0706468574807701,3.0
0x86d2,RANCHIRES17DEL01,34,4.8,23.374878,85.335739,23.444878,85.405739,2022-03-10,1900-01-01 23:22:55,1900-01-01 23:30:20,Sandstorms,Low,0,Meal,motorcycle,1,1,0,23,7.416666666666667,0.15349827792721443,0.0
0xb75,BANGRES20DEL01,27,4.8,12.972161,77.596014,12.982161,77.606014,2022-03-21,1900-01-01 11:43:20,1900-01-01 11:50:56,Sandstorms,High,1,Meal,scooter,1,1,0,24,7.6,-1.4554271734307347,2.0
0x6e75,MUMRES03DEL01,35,4.6,19.22384,72.841347,19.26384,72.881347,2022-03-17,1900-01-01 16:15:29,1900-01-01 16:21:24,Fog,Medium,0,Meal,motorcycle,1,1,0,27,5.916666666666667,-0.6407382323295898,1.0
0x4898,MYSRES06DEL01,28,4.1,12.323994,76.626167,12.363994,76.666167,2022-03-05,1900-01-01 13:18:51,1900-01-01 13:24:36,Windy,High,0,Meal,motorcycle,1,1,3,37,5.75,-0.6230846442292102,2.0
0x123d,PUNERES08DEL01,29,2.5,18.53408,73.89852,18.64408,74.00852,2022-03-08,1900-01-01 23:31:00,1900-01-01 23:44:33,Sunny,Low,1,Snack,motorcycle,0,1,0,34,13.55,1.2751811039054886,0.0
0x8000,RANCHIRES07DEL02,22,3.9,23.359407,85.325055,23.379407,85.345055,2022-04-03,1900-01-01 11:53:49,1900-01-01 12:05:21,Sunny,High,0,Drinks,motorcycle,1,1,0,52,11.533333333333333,-1.193523905877609,2.0
0x91d,PUNERES06DEL03,NaN,NaN,18.546258,73.904337,18.606258,73.964337,2022-03-15,Unknown,1900-01-01 22:47:27,NaN,NaN,3,Meal,scooter,1,1,0,18,9.25,-0.09186025986645104,1.0
0x8c4,SURRES16DEL03,NaN,NaN,21.160437,72.774209,21.220437,72.834209,2022-03-07,1900-01-01 20:53:28,1900-01-01 20:59:28,Sunny,Jam,0,Drinks,motorcycle,2,1,0,46,6.0,-0.10426715427365593,3.0
0x7dec,SURRES08DEL03,31,4.2,21.173343,72.792731,21.263343,72.882731,2022-04-04,1900-01-01 17:21:51,1900-01-01 17:32:54,Cloudy,Medium,2,Buffet,motorcycle,2,1,3,40,11.05,0.7096068602073496,1.0
0xad8,PUNERES05DEL03,26,4.7,18.543626,73.905101,18.603626,73.965101,2022-04-03,1900-01-01 23:24:37,1900-01-01 23:35:21,Fog,Low,0,Drinks,motorcycle,0,1,0,16,10.733333333333333,-0.0918485095485624,0.0
0xb153,CHENRES05DEL01,22,4.5,13.058616,80.264151,13.098616,80.304151,2022-03-13,1900-01-01 15:01:16,1900-01-01 15:14:09,Stormy,High,1,Meal,scooter,0,1,0,27,12.883333333333333,-0.6246169504125799,2.0
0x6525,MUMRES19DEL03,32,5,19.131141,72.813074,19.16114,72.843074,2022-03-13,1900-01-01 20:04:00,1900-01-01 20:06:51,Fog,Jam,2,Buffet,scooter,2,2,3,39,2.85,-0.9134523809145382,3.0
0x66b5,RANCHIRES17DEL02,27,4.6,23.374878,85.335739,23.424878,85.385739,2022-03-05,1900-01-01 21:01:48,1900-01-01 21:16:12,Sunny,Jam,1,Buffet,scooter,1,1,0,12,14.4,-0.38529447843934406,3.0
0x6c13,JAPRES08DEL02,37,4.9,26.910262,75.783013,26.990262,75.863013,2022-03-31,1900-01-01 22:25:02,1900-01-01 22:31:49,Sunny,Low,2,Drinks,electric_scooter,1,1,0,29,6.783333333333333,0.3954580928550796,0.0
0x788a,PUNERES04DEL03,30,4.5,18.51421,73.838429,18.57421,73.898429,2022-03-13,1900-01-01 17:59:02,1900-01-01 18:02:24,Sunny,Medium,1,Drinks,motorcycle,1,1,0,17,3.3666666666666667,-0.09171728755342125,1.0
0x5dda,PUNERES16DEL02,32,5,18.536718,73.830327,18.586718,73.880327,2022-03-11,1900-01-01 18:05:01,1900-01-01 18:19:08,Sunny,Medium,0,Drinks,motorcycle,0,1,0,21,14.116666666666667,-0.36523548252478344,1.0
0xc7e9,KOCRES06DEL01,NaN,NaN,9.982834,76.283268,10.052834,76.353268,2022-02-12,Unknown,1900-01-01 18:19:48,Sandstorms,Medium,1,Meal,motorcycle,1,1,0,18,9.25,0.21643139817591212,1.0
0x606c,COIMBRES14DEL02,20,4.6,11.003681,76.975525,11.053681,77.025525,2022-03-19,1900-01-01 19:04:58,1900-01-01 19:17:11,Cloudy,Medium,0,Buffet,motorcycle,1,1,3,22,12.216666666666667,-0.34258392743669897,1.0
0xa494,SURRES19DEL03,34,4.5,21.149669,72.772629,21.179669,72.802629,2022-03-03,1900-01-01 18:53:31,1900-01-01 18:58:30,Cloudy,Medium,2,Meal,motorcycle,0,1,0,17,4.983333333333333,-0.9182869463151422,1.0
0x8565,JAPRES18DEL03,25,4.8,26.913987,75.752891,26.943987,75.782891,2022-04-01,1900-01-01 19:17:18,1900-01-01 19:32:03,Sandstorms,Jam,1,Drinks,motorcycle,1,1,0,24,14.75,-0.9344103679928535,3.0
0x207f,VADRES01DEL02,38,4.8,22.307898,73.167788,22.437898,73.297788,2022-03-04,1900-01-01 18:44:36,1900-01-01 18:59:15,Sunny,Medium,0,Meal,motorcycle,1,1,0,25,14.65,1.7820809119262107,1.0
0xae33,CHENRES07DEL01,30,4.4,13.081878,80.248519,13.151878,80.318519,2022-03-14,1900-01-01 21:53:22,1900-01-01 22:05:00,Windy,Jam,2,Snack,motorcycle,1,1,0,32,11.633333333333333,0.20610366536225597,3.0
0xdaef,AGRRES13DEL01,21,4.2,27.159795,78.04299,27.229795,78.11299,2022-02-12,1900-01-01 17:46:09,1900-01-01 17:58:41,Sandstorms,Medium,0,Meal,motorcycle,0,1,0,35,12.533333333333333,0.1277108735169899,1.0
0x2a74,BANGRES20DEL03,22,4.8,12.972161,77.596014,13.032161,77.656014,2022-03-21,1900-01-01 19:25:40,1900-01-01 19:32:20,Sandstorms,Jam,1,Snack,scooter,1,1,0,19,6.666666666666667,-0.07046223894143096,3.0
0xcaf1,DEHRES04DEL02,25,4.8,30.340722,78.060221,30.420722,78.140221,2022-02-16,1900-01-01 17:25:00,1900-01-01 17:28:42,Cloudy,Medium,1,Buffet,motorcycle,0,1,3,30,3.7,0.36596076496918084,1.0
0x5c5,PUNERES19DEL01,NaN,NaN,18.563934,73.915367,18.603935,73.955367,2022-04-01,Unknown,1900-01-01 12:20:53,Stormy,High,1,Snack,motorcycle,0,1,3,28,9.25,-0.6387274008891117,2.0
0x3879,BANGRES010DEL02,24,4.9,12.933298,77.614293,12.983298,77.664293,2022-03-26,1900-01-01 22:54:42,1900-01-01 22:58:20,Fog,Low,1,Drinks,scooter,1,1,0,17,3.6333333333333333,-0.3473411955421358,0.0
0x1796,BANGRES14DEL01,30,4.1,12.949934,77.699386,12.959934,77.709386,2022-03-26,1900-01-01 11:21:26,1900-01-01 11:35:46,Stormy,High,2,Meal,motorcycle,1,1,0,33,14.333333333333334,-1.4554153603322841,2.0
0x2a43,PUNERES06DEL01,20,5,18.546258,73.904337,18.656258,74.014337,2022-04-06,1900-01-01 18:31:53,1900-01-01 18:41:24,Fog,Medium,1,Snack,motorcycle,1,1,0,27,9.516666666666667,1.2750813313750013,1.0
0x9f13,BANGRES13DEL02,35,4.1,12.935662,77.61413,12.955662,77.63413,2022-03-19,1900-01-01 09:30:50,1900-01-01 09:36:38,Windy,Low,0,Buffet,motorcycle,1,1,0,21,5.8,-1.1783847367156308,0.0
0x42a1,JAPRES11DEL03,30,4.6,26.90294,75.793007,26.96294,75.853007,2022-04-01,1900-01-01 21:23:01,1900-01-01 21:39:39,Cloudy,Jam,0,Drinks,motorcycle,0,1,0,26,16.633333333333333,-0.13640893494077336,3.0
0x7156,RANCHIRES18DEL03,32,4.9,23.351489,85.324253,23.381489,85.354253,2022-03-13,1900-01-01 20:35:51,1900-01-01 20:49:54,Stormy,Jam,2,Meal,scooter,0,1,0,25,14.05,-0.9240598164574837,3.0
0xe102,GOARES12DEL03,38,4,15.516833,73.768172,15.546833,73.798172,2022-02-13,1900-01-01 21:04:50,1900-01-01 21:09:16,Windy,Jam,2,Buffet,motorcycle,0,1,0,32,4.433333333333334,-0.9058661692082515,3.0
0x61a7,BANGRES11DEL02,30,4,12.934365,77.616155,12.954365,77.636155,2022-03-03,1900-01-01 08:47:55,1900-01-01 09:05:00,Stormy,Low,0,Meal,motorcycle,1,1,0,31,17.083333333333332,-1.178383360209336,0.0
0x12d8,VADRES19DEL02,38,4.5,22.311844,73.165081,22.441844,73.295081,2022-03-18,1900-01-01 20:20:06,1900-01-01 20:25:54,Sandstorms,Jam,2,Drinks,electric_scooter,1,1,3,39,5.8,1.782035882000588,3.0
0x8a1a,SURRES14DEL01,38,4.2,21.157729,72.768726,21.227729,72.838726,2022-03-10,1900-01-01 23:53:20,1900-01-01 00:08:56,Fog,Low,2,Buffet,motorcycle,1,1,0,36,-1424.4,0.16708088863004722,0.0
0x23ee,BANGRES13DEL02,36,4.2,12.935662,77.61413,13.065662,77.74413,2022-03-25,1900-01-01 18:31:07,1900-01-01 18:40:28,Stormy,Medium,0,Meal,motorcycle,1,1,0,49,9.35,1.8685173437784002,1.0
0x234f,COIMBRES03DEL02,27,4.6,11.025083,77.015393,11.075083,77.065393,2022-03-19,1900-01-01 18:27:19,1900-01-01 18:42:01,Stormy,Medium,2,Snack,scooter,1,1,3,20,14.7,-0.34263263615433365,1.0
0xdad4,BHPRES20DEL01,31,4.8,23.235123,77.398886,23.345123,77.508886,2022-02-16,1900-01-01 17:37:25,1900-01-01 17:41:53,Sandstorms,Medium,0,Buffet,motorcycle,0,1,0,30,4.466666666666667,1.2323743078786316,1.0
0x5857,JAPRES11DEL02,36,4.7,26.90294,75.793007,26.95294,75.843007,2022-03-21,1900-01-01 18:23:42,1900-01-01 18:39:31,Stormy,Medium,2,Snack,motorcycle,0,1,3,27,15.816666666666666,-0.4023878483267146,1.0
0xb1a1,CHENRES08DEL02,31,4.3,13.022394,80.242439,13.152394,80.372439,2022-03-29,1900-01-01 19:38:02,1900-01-01 19:45:01,Sandstorms,Jam,0,Meal,motorcycle,2,1,0,51,6.983333333333333,1.8679146488904614,3.0
0x6bf6,COIMBRES06DEL03,26,4.8,11.021278,76.995017,11.111278,77.085017,2022-03-25,1900-01-01 22:53:11,1900-01-01 23:05:19,Sandstorms,Low,2,Snack,electric_scooter,1,1,0,17,12.133333333333333,0.7691436146427645,0.0
0xc77c,GOARES09DEL02,28,4.8,15.303897,73.914336,15.353897,73.964336,2022-02-11,1900-01-01 20:11:37,1900-01-01 20:28:13,Sunny,Jam,2,Drinks,electric_scooter,1,1,0,19,16.6,-0.35418352744107806,3.0
0xd92d,KOLRES16DEL01,30,4.6,22.539129,88.365507,22.649129,88.475507,2022-02-12,1900-01-01 20:01:07,1900-01-01 20:19:52,Cloudy,Jam,1,Drinks,motorcycle,1,1,0,47,18.75,1.2392409816864933,3.0
0xd452,DEHRES09DEL02,30,4.2,30.332735,78.054222,30.382735,78.104222,2022-02-15,1900-01-01 22:21:10,1900-01-01 22:34:30,Windy,Low,0,Drinks,motorcycle,2,1,3,34,13.333333333333334,-0.42080897295834946,0.0
0x796d,HYDRES15DEL03,22,4.7,17.45971,78.368855,17.48971,78.398855,2022-03-24,1900-01-01 23:37:48,1900-01-01 23:40:34,Cloudy,Low,2,Drinks,scooter,1,1,0,17,2.7666666666666666,-0.9097558012962643,0.0
0xaf01,CHENRES19DEL03,26,4.7,12.986047,80.218114,13.016047,80.248114,2022-03-11,1900-01-01 18:28:41,1900-01-01 18:37:56,Windy,Medium,0,Drinks,motorcycle,0,1,3,16,9.25,-0.9014473925358886,1.0
0xbb45,MUMRES08DEL01,31,4.5,19.065838,72.832658,19.135838,72.902658,2022-03-27,1900-01-01 21:30:36,1900-01-01 21:42:42,Sunny,Jam,1,Meal,motorcycle,0,1,0,26,12.1,0.1788016303202163,3.0
0x11d9,JAPRES15DEL01,28,4.8,26.891191,75.802083,26.931191,75.842083,2022-03-07,1900-01-01 16:33:17,1900-01-01 16:49:57,Cloudy,Medium,0,Buffet,motorcycle,1,1,0,24,16.666666666666668,-0.6683289017423371,1.0
0xa5e1,MUMRES06DEL02,26,4.7,19.055831,72.833984,19.185831,72.963984,2022-03-25,1900-01-01 22:39:17,1900-01-01 22:54:05,Sandstorms,Low,0,Drinks,motorcycle,0,1,0,19,14.8,1.816806624624398,0.0
0x2ac6,CHENRES17DEL02,31,4.8,13.045479,80.23311,13.175479,80.36311,2022-03-20,1900-01-01 18:26:01,1900-01-01 18:42:18,Cloudy,Medium,1,Meal,motorcycle,1,1,0,40,16.283333333333335,1.8677535870844493,1.0
0x5c93,HYDRES15DEL02,39,3.6,17.45971,78.368855,17.53971,78.448855,2022-03-04,1900-01-01 21:13:45,1900-01-01 21:29:45,Windy,Jam,1,Drinks,scooter,1,1,0,32,16.0,0.4612371737045341,3.0
0x2f2b,INDORES20DEL01,22,4.7,22.732225,75.874765,22.772225,75.914765,2022-03-21,1900-01-01 12:52:40,1900-01-01 13:05:57,Windy,High,1,Snack,motorcycle,1,1,3,15,13.283333333333333,-0.6523876553992635,2.0
0xc4a8,KOCRES06DEL01,39,4.6,9.982834,76.283268,9.992834,76.293268,2022-02-15,1900-01-01 11:33:09,1900-01-01 11:48:22,Stormy,High,1,Drinks,motorcycle,1,1,3,25,15.216666666666667,-1.4540140758073419,2.0
0x760,MYSRES04DEL03,NaN,NaN,12.3085,76.665808,12.3685,76.725808,2022-03-09,Unknown,1900-01-01 19:55:10,Sandstorms,Jam,1,Buffet,scooter,0,1,3,14,9.25,-0.06839221096838514,3.0
0x21c9,MYSRES17DEL02,24,4.9,12.326356,76.619103,12.346356,76.639103,2022-03-24,1900-01-01 08:48:21,1900-01-01 08:58:34,Sunny,Low,1,Buffet,motorcycle,1,1,0,19,10.216666666666667,-1.1777526451686515,0.0
0xa444,INDORES13DEL02,27,4.8,22.745049,75.892471,22.875049,76.022471,2022-04-06,1900-01-01 22:47:07,1900-01-01 22:56:47,Fog,Low,2,Drinks,scooter,0,1,0,28,9.666666666666666,1.7770507455384934,0.0
0xcdef,LUDHRES04DEL02,24,4.2,30.914057,75.83982,30.964057,75.88982,2022-02-11,1900-01-01 19:12:02,1900-01-01 19:16:49,Sunny,Jam,0,Snack,motorcycle,0,1,0,50,4.783333333333333,-0.4240939898351188,3.0
0x2167,INDORES13DEL03,25,4.2,22.745049,75.892471,22.835049,75.982471,2022-04-04,1900-01-01 21:57:36,1900-01-01 22:02:45,Cloudy,Jam,2,Buffet,motorcycle,1,1,0,36,5.15,0.6973694235651388,3.0
0x43e1,INDORES05DEL01,37,5,22.727021,75.884167,22.767021,75.924167,2022-03-17,1900-01-01 12:23:06,1900-01-01 12:38:43,Sunny,High,2,Snack,electric_scooter,1,1,0,20,15.616666666666667,-0.652369119519147,2.0
0xd0d1,DEHRES14DEL03,NaN,NaN,30.319528,78.040267,30.379528,78.100267,2022-02-17,Unknown,1900-01-01 21:46:56,Sandstorms,Jam,0,Meal,motorcycle,1,1,0,40,9.25,-0.1584282971207,3.0
0xd2f8,AURGRES04DEL02,20,4.6,19.876106,75.340775,19.896106,75.360775,2022-02-11,1900-01-01 09:23:22,1900-01-01 09:30:23,Windy,Low,2,Buffet,electric_scooter,0,1,0,17,7.016666666666667,-1.1875888648687574,0.0
0x74c8,CHENRES17DEL01,23,4.9,13.045479,80.23311,13.055479,80.24311,2022-04-05,1900-01-01 09:42:33,1900-01-01 09:59:07,Cloudy,Low,0,Snack,motorcycle,1,1,3,18,16.566666666666666,-1.4554662774753264,0.0
0xd738,DEHRES19DEL03,38,4.9,30.372202,78.077151,30.402202,78.107151,2022-02-13,1900-01-01 22:34:07,1900-01-01 22:35:39,Windy,Low,2,Snack,scooter,0,1,0,23,1.5333333333333334,-0.9455590808064962,0.0
0x7e2c,JAPRES20DEL01,20,4.7,26.956431,75.776649,27.026431,75.846649,2022-03-31,1900-01-01 17:23:23,1900-01-01 17:28:14,Sandstorms,Medium,1,Snack,scooter,0,1,0,28,4.85,0.12917583902208993,1.0
0x3469,COIMBRES01DEL02,22,5,11.016298,76.972076,11.066298,77.022076,2022-03-30,1900-01-01 21:41:55,1900-01-01 21:52:32,Cloudy,Jam,0,Snack,motorcycle,1,1,0,25,10.616666666666667,-0.3426126313398565,3.0
0x8fc5,COIMBRES05DEL01,30,5,11.022169,76.999594,11.092169,77.069594,2022-04-06,1900-01-01 20:39:51,1900-01-01 20:54:03,Sunny,Jam,0,Buffet,motorcycle,1,1,0,40,14.2,0.21326612676816512,3.0
0x102f,HYDRES04DEL02,22,5,17.411028,78.329645,17.541028,78.459645,2022-03-12,1900-01-01 18:52:08,1900-01-01 18:57:21,Stormy,Medium,2,Meal,motorcycle,1,1,0,26,5.216666666666667,1.832499466785744,1.0
0xa3b5,INDORES09DEL02,37,5,22.725835,75.887648,22.805835,75.967648,2022-03-06,1900-01-01 18:45:28,1900-01-01 18:50:39,Sandstorms,Medium,0,Snack,motorcycle,1,1,0,48,5.183333333333334,0.4275637411553387,1.0
0x10e5,BANGRES010DEL01,30,5,12.933298,77.614293,13.003298,77.684293,2022-03-27,1900-01-01 20:37:38,1900-01-01 20:45:16,Cloudy,Jam,1,Snack,motorcycle,1,1,0,36,7.633333333333334,0.20665955257712917,3.0
0x2e3b,COIMBRES20DEL02,21,4.7,10.994136,76.963303,11.124136,77.093303,2022-03-14,1900-01-01 23:50:57,1900-01-01 00:05:27,Fog,Low,1,Snack,motorcycle,1,1,3,24,-1425.5,1.8809989629029373,0.0
0x1c73,VADRES05DEL02,33,4.8,22.310526,73.170937,22.360526,73.220937,2022-03-05,1900-01-01 22:50:43,1900-01-01 22:51:47,Fog,Low,2,Meal,electric_scooter,0,1,0,18,1.0666666666666667,-0.3805347291455733,0.0
0xb776,MUMRES13DEL02,24,5,19.178321,72.834715,19.228321,72.884715,2022-03-09,1900-01-01 19:53:34,1900-01-01 20:03:17,Fog,Jam,2,Buffet,scooter,0,1,0,29,9.716666666666667,-0.3676582628094801,3.0
0x587f,CHENRES16DEL02,27,4.7,13.049645,80.242268,13.129645,80.322268,2022-03-10,1900-01-01 18:41:53,1900-01-01 18:46:49,Sandstorms,Medium,0,Drinks,motorcycle,1,1,0,27,4.933333333333334,0.48315485991890245,1.0
0x4a79,COIMBRES04DEL01,22,4.5,11.024839,77.007003,11.094839,77.077003,2022-03-25,1900-01-01 18:18:16,1900-01-01 18:30:29,Windy,Medium,0,Buffet,motorcycle,1,1,3,26,12.216666666666667,0.2132576051901323,1.0
0x411b,SURRES14DEL02,30,4.8,21.157729,72.768726,21.177729,72.788726,2022-03-17,1900-01-01 09:25:00,1900-01-01 09:36:13,Windy,Low,1,Buffet,motorcycle,0,1,3,20,11.216666666666667,-1.1896751269220085,0.0
0x88ce,INDORES15DEL01,27,4.6,22.760072,75.892574,22.870072,76.002574,2022-03-08,1900-01-01 23:45:16,1900-01-01 23:50:27,Stormy,Low,1,Snack,motorcycle,0,1,0,18,5.183333333333334,1.2370805073747595,0.0
0xa73a,BANGRES16DEL01,20,4.9,13.029198,77.570997,13.139198,77.680997,2022-03-31,1900-01-01 20:03:57,1900-01-01 20:19:48,Sunny,Jam,1,Buffet,motorcycle,1,1,0,11,15.85,1.314033485128368,3.0
0x8616,INDORES010DEL02,38,3.7,22.75004,75.902847,22.88004,76.032847,2022-03-08,1900-01-01 20:22:58,1900-01-01 20:29:40,Windy,Jam,2,Drinks,scooter,0,1,3,37,6.7,1.7769928323537223,3.0
0xa168,RANCHIRES16DEL02,35,4.9,23.371292,85.327872,23.451292,85.407872,2022-03-29,1900-01-01 18:02:14,1900-01-01 18:08:47,Fog,Medium,0,Meal,motorcycle,0,1,0,47,6.55,0.4229071259980791,1.0
0xcb30,AGRRES08DEL01,22,4.3,27.160934,78.044095,27.170934,78.054095,2022-02-11,1900-01-01 08:14:12,1900-01-01 08:20:24,Windy,Low,0,Drinks,motorcycle,0,1,3,27,6.2,-1.4666710624759915,0.0
0x2ef6,HYDRES07DEL01,35,5,17.424114,78.347554,17.494114,78.417554,2022-03-23,1900-01-01 00:03:04,1900-01-01 00:15:49,Cloudy,Low,2,Buffet,scooter,1,1,0,30,12.75,0.18722804265794435,0.0
0x7f2e,COIMBRES17DEL03,28,4.9,11.026117,76.944652,11.056117,76.974652,2022-04-03,1900-01-01 18:21:45,1900-01-01 18:31:25,Stormy,Medium,2,Drinks,scooter,1,1,0,27,9.666666666666666,-0.8985417785656217,1.0
0xb26,RANCHIRES01DEL01,35,4.9,23.416792,85.316842,23.426792,85.326842,2022-03-19,1900-01-01 11:57:23,1900-01-01 12:00:23,Fog,High,0,Drinks,motorcycle,1,1,0,25,3.0,-1.4630277993339234,2.0
0x924a,INDORES03DEL01,33,4.7,22.751857,75.866699,22.791857,75.906699,2022-03-11,1900-01-01 12:14:45,1900-01-01 12:20:14,Sunny,High,1,Buffet,motorcycle,1,1,0,18,5.483333333333333,-0.6524576144752708,2.0
0x6075,HYDRES07DEL01,21,4.9,17.424114,78.347554,17.534114,78.457554,2022-03-04,1900-01-01 21:56:25,1900-01-01 22:03:37,Stormy,Jam,1,Buffet,motorcycle,0,1,3,16,7.2,1.2840240651394659,3.0
0xe16f,LUDHRES20DEL03,24,5,30.885915,75.788259,30.915915,75.818259,2022-02-15,1900-01-01 17:45:13,1900-01-01 17:50:16,Sunny,Medium,0,Meal,motorcycle,1,1,0,18,5.05,-0.9473006843090251,1.0
0xcf89,KOCRES02DEL02,29,4.8,10.028047,76.310019,10.048047,76.330019,2022-02-11,1900-01-01 11:02:36,1900-01-01 11:19:00,Fog,Low,0,Meal,motorcycle,0,1,0,20,16.4,-1.1756335871142942,0.0
0xd388,KOCRES15DEL02,20,5,10.027364,76.308258,10.107364,76.388258,2022-02-16,1900-01-01 23:00:25,1900-01-01 23:03:44,Fog,Low,0,Buffet,motorcycle,1,1,0,22,3.316666666666667,0.4946765107835416,0.0
