ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
0x5afd ,MYSRES01DEL02 ,28,4.6,12.311072,76.654878,12.361072,76.704878,11-03-2022,18:30:38,18:38:41,conditions Windy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,22
0xbd9f ,MUMRES11DEL02 ,28,4.6,18.994237,72.825553,19.074237,72.905553,12-03-2022,17:33:40,17:42:13,conditions Sunny,Medium ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,16
0x7d82 ,CHENRES04DEL01 ,24,4.6,13.02978,80.208812,13.09978,80.278812,04-03-2022,23:22:26,23:37:30,conditions Cloudy,Low ,2,Meal ,motorcycle ,0,No ,Urban ,21
0x17cb ,PUNERES12DEL01 ,22,4.6,18.520016,73.830547,18.560016,73.870547,05-03-2022,14:51:53,15:07:05,conditions Fog,High ,2,Buffet ,electric_scooter ,1,No ,Urban ,33
0xbfe5 ,KOLRES08DEL03 ,27,4.7,22.53796,88.349843,22.59796,88.409843,15-02-2022,18:29:58,18:32:35,conditions Sandstorms,Medium ,1,Buffet ,scooter ,0,No ,Metropolitian ,23
0xcb76 ,LUDHRES010DEL01 ,24,4.1,30.89286,75.822199,31.00286,75.932199,14-02-2022,22:00:08,22:10:02,conditions Cloudy,Jam ,2,Meal ,scooter ,2,No ,Metropolitian ,40
0x1f1e ,JAPRES18DEL02 ,34,5,26.913987,75.752891,26.933987,75.772891,28-03-2022,10:36:29,10:51:18,conditions Stormy,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,26
0xc729 ,LUDHRES20DEL02 ,33,3.6,30.885915,75.788259,31.015915,75.918259,12-02-2022,19:38:58,19:53:53,conditions Stormy,Jam ,1,Drinks ,motorcycle ,2,No ,Metropolitian ,36
0x71de ,INDORES20DEL03 ,25,4.7,22.732225,75.874765,22.762225,75.904765,24-03-2022,0:02:03,0:08:20,conditions Cloudy,Low ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,14
0x6c71 ,CHENRES07DEL02 ,28,4.9,13.081878,80.248519,13.211878,80.378519,02-04-2022,19:30:28,19:38:27,conditions Sunny,Jam ,1,Drinks ,motorcycle ,0,NaN ,Urban ,10
0x66a5 ,MUMRES06DEL03 ,29,4.7,19.055831,72.833984,19.115831,72.893984,05-03-2022,21:12:08,21:19:54,conditions Stormy,Jam ,2,Meal ,electric_scooter ,NaN ,No ,Metropolitian ,17
0xd9f1 ,KOCRES04DEL01 ,28,4.4,9.966783,76.242981,10.076783,76.352981,16-02-2022,19:51:09,20:01:54,conditions Cloudy,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,42
0x572a ,COIMBRES18DEL03 ,35,4.6,11.02091,76.940432,11.05091,76.970432,05-03-2022,21:38:48,21:47:14,conditions Cloudy,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,27
0xa5ee ,COIMBRES010DEL01 ,26,4.6,11.003008,76.97544,11.113008,77.08544,10-03-2022,18:41:54,18:52:56,conditions Windy,Medium ,2,Buffet ,scooter ,1,No ,NaN ,18
0xbddc ,INDORES13DEL02 ,28,4.8,22.745049,75.892471,22.765049,75.912471,03-03-2022,10:20:33,10:35:05,conditions Sunny,Low ,1,Drinks ,scooter ,1,No ,Metropolitian ,17
0xab3f ,CHENRES04DEL02 ,35,4.3,13.02978,80.208812,13.07978,80.258812,01-03-2022,21:57:27,22:02:13,conditions Fog,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,35
0x3831 ,COIMBRES07DEL03 ,20,4.9,10.96185,76.971082,11.05185,77.061082,20-03-2022,17:11:22,17:23:28,conditions Fog,Medium ,1,Snack ,motorcycle ,1,No ,Metropolitian ,28
0x44e0 ,PUNERES13DEL01 ,32,4.8,18.56245,73.916619,18.60245,73.956619,19-03-2022,14:14:39,14:16:07,conditions Stormy,High ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,30
0xa2b6 ,CHENRES05DEL02 ,34,5,13.058616,80.264151,13.188616,80.394151,04-04-2022,18:18:41,18:33:22,conditions Cloudy,Medium ,1,Snack ,scooter ,1,No ,Metropolitian ,32
0xaf22 ,MUMRES12DEL01 ,30,5,19.207222,72.972281,19.277222,73.042281,12-03-2022,23:38:39,23:51:24,conditions Windy,Low ,1,Buffet ,scooter ,0,No ,Metropolitian ,28
0x1387 ,BANGRES09DEL02 ,NaN ,NaN ,12.934179,77.615797,12.954179,77.635797,03-04-2022,,10:50:25,conditions NaN,NaN ,0,Snack ,motorcycle ,1,No ,Urban ,27
0xa5d5 ,MUMRES18DEL02 ,25,4.6,19.1093,72.825451,19.1893,72.905451,16-03-2022,21:38:26,21:54:32,conditions Windy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,31
0x94b5 ,CHENRES05DEL01 ,27,5,13.058616,80.264151,13.128616,80.334151,27-03-2022,17:57:58,18:10:31,conditions Sandstorms,Medium ,1,Meal ,motorcycle ,1,No ,Metropolitian ,28
0x7792 ,RANCHIRES04DEL02 ,25,4.5,23.359033,85.325347,23.379033,85.345347,05-03-2022,9:18:21,9:33:34,conditions Stormy,Low ,1,Meal ,motorcycle ,1,No ,Metropolitian ,13
0xad2a ,RANCHIRES19DEL01 ,37,4,23.333017,85.3172,23.343017,85.3272,09-03-2022,12:00:10,12:00:23,conditions Cloudy,High ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,38
0xdaac ,GOARES16DEL01 ,28,4.7,15.498603,73.826911,15.538603,73.866911,13-02-2022,16:53:52,16:58:34,conditions Fog,Medium ,2,Buffet ,scooter ,0,No ,Metropolitian ,16
0x3909 ,HYDRES12DEL02 ,30,4.3,17.429585,78.392621,17.509585,78.472621,08-03-2022,21:43:00,21:59:43,conditions Sunny,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,34
0x8ca9 ,COIMBRES05DEL02 ,20,4.8,11.022169,76.999594,11.072169,77.049594,15-03-2022,18:25:59,18:35:35,conditions Fog,Medium ,2,Drinks ,scooter ,0,No ,Urban ,12
0x160c ,MYSRES16DEL01 ,33,4.3,12.316967,76.603067,12.386967,76.673067,06-03-2022,19:29:52,19:31:33,conditions Sandstorms,Jam ,0,Meal ,motorcycle ,1,No ,Urban ,36
0x94be ,JAPRES03DEL02 ,26,4.6,26.913483,75.803139,26.963483,75.853139,21-03-2022,19:56:39,20:13:17,conditions Windy,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,23
0xe05 ,SURRES06DEL03 ,25,4.5,21.185047,72.80859,21.275047,72.89859,23-03-2022,23:40:23,23:53:08,conditions Sandstorms,Low ,2,Drinks ,motorcycle ,NaN ,No ,Metropolitian ,12
0x9e6e ,JAPRES15DEL01 ,34,4.9,26.891191,75.802083,26.931191,75.842083,17-03-2022,15:15:54,15:31:06,conditions Sunny,Medium ,2,Buffet ,scooter ,0,No ,Metropolitian ,24
0x1c82 ,HYDRES08DEL03 ,22,4.5,17.438263,78.397865,17.498263,78.457865,09-03-2022,21:54:29,21:56:46,conditions Sunny,Jam ,0,Snack ,motorcycle ,0,No ,Metropolitian ,43
0x3793 ,PUNERES18DEL01 ,35,5,18.593481,73.785901,18.603481,73.795901,28-03-2022,8:18:01,8:30:47,conditions Cloudy,Low ,1,Meal ,scooter ,0,No ,Metropolitian ,17
0x8b68 ,MUMRES20DEL02 ,36,4.3,19.103249,72.846749,19.183249,72.926749,27-03-2022,17:54:13,17:59:53,conditions Stormy,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,34
0xd52e ,DEHRES14DEL01 ,26,4.8,30.319528,78.040267,30.359528,78.080267,15-02-2022,12:21:19,12:32:34,conditions Fog,High ,2,Snack ,motorcycle ,1,No ,Metropolitian ,22
0xbf08 ,LUDHRES17DEL01 ,NaN ,NaN ,30.893384,75.821202,30.903384,75.831202,11-02-2022,,9:37:41,conditions NaN,NaN ,3,Drinks ,bicycle ,0,No ,NaN ,15
0x1659 ,MUMRES20DEL03 ,37,4.9,19.103249,72.846749,19.133249,72.876749,11-03-2022,20:21:18,20:30:51,conditions Windy,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,30
0x42aa ,MUMRES02DEL02 ,37,4.2,19.221315,72.862381,19.271315,72.912381,17-03-2022,18:13:48,18:20:49,conditions Stormy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,36
0x5b2 ,BANGRES18DEL03 ,NaN ,NaN ,12.913041,77.683237,13.003041,77.773237,08-03-2022,,21:25:50,conditions NaN,NaN ,3,Meal ,motorcycle ,1,No ,Metropolitian ,34
0x35c7 ,SURRES12DEL01 ,30,4.8,21.183434,72.814492,21.223434,72.854492,28-03-2022,13:31:20,13:43:40,conditions Windy,High ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,30
0xde3 ,MUMRES13DEL03 ,NaN ,NaN ,19.178321,72.834715,19.238321,72.894715,24-03-2022,,17:30:53,conditions Cloudy,Medium ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,18
0x76ea ,COIMBRES17DEL03 ,39,4.6,11.026117,76.944652,11.056117,76.974652,05-03-2022,17:51:42,17:58:50,conditions Sunny,Medium ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,15
0xc661 ,KOCRES16DEL03 ,35,4.5,10.003064,76.307589,10.033064,76.337589,15-02-2022,0:03:20,0:12:31,conditions Cloudy,Low ,2,Drinks ,electric_scooter ,1,No ,Urban ,18
0xbf72 ,LUDHRES03DEL01 ,34,4.6,30.88722,75.804893,30.92722,75.844893,13-02-2022,15:40:28,15:40:15,conditions Sandstorms,Medium ,1,Snack ,scooter ,1,No ,Metropolitian ,34
0xe085 ,KNPRES20DEL01 ,38,4.2,26.47,80.35,26.51,80.39,15-02-2022,17:03:11,17:07:31,conditions Fog,Medium ,0,Snack ,motorcycle ,0,No ,Metropolitian ,34
0x2f39 ,HYDRES13DEL01 ,24,4.4,17.431477,78.40035,17.501477,78.47035,16-03-2022,17:29:27,17:32:28,conditions Fog,Medium ,1,Snack ,motorcycle ,1,No ,Metropolitian ,37
0x59a6 ,COIMBRES05DEL02 ,30,4.3,11.022169,76.999594,11.152169,77.129594,08-03-2022,21:14:48,21:23:56,conditions Windy,Jam ,2,Drinks ,motorcycle ,0,No ,Metropolitian ,32
0x150d ,RANCHIRES08DEL01 ,35,4.9,23.353783,85.326967,23.463783,85.436967,18-03-2022,23:36:28,23:41:02,conditions Sunny,Low ,0,Drinks ,motorcycle ,0,No ,Urban ,20
0x4069 ,BANGRES05DEL03 ,21,4.9,12.970324,77.645748,13.030324,77.705748,11-03-2022,22:03:00,22:09:48,conditions Fog,Jam ,1,Meal ,motorcycle ,1,No ,Urban ,24
0xde1 ,RANCHIRES17DEL01 ,NaN ,NaN ,23.374878,85.335739,23.444878,85.405739,29-03-2022,,17:32:29,conditions Cloudy,Medium ,0,Snack ,motorcycle ,2,No ,Metropolitian ,40
0x817e ,INDORES20DEL01 ,38,4.6,22.732225,75.874765,22.742225,75.884765,30-03-2022,11:51:25,12:00:30,conditions Sunny,High ,1,Snack ,motorcycle ,1,No ,Urban ,22
0x52e7 ,PUNERES03DEL01 ,23,4.7,18.554382,73.798206,18.664382,73.908206,10-03-2022,19:26:55,19:39:35,conditions Sandstorms,Jam ,2,Buffet ,motorcycle ,1,No ,Urban ,16
0x2a70 ,MYSRES08DEL02 ,27,4.6,12.297954,76.665169,12.347954,76.715169,19-03-2022,17:47:00,17:55:30,conditions Sandstorms,Medium ,1,Snack ,motorcycle ,1,No ,Urban ,26
0xc931 ,KNPRES12DEL02 ,25,4.9,26.492106,80.327797,26.622106,80.457797,16-02-2022,20:21:37,20:26:25,conditions Sandstorms,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,26
0x12f9 ,COIMBRES03DEL02 ,34,4.7,11.025083,77.015393,11.105083,77.095393,04-03-2022,21:15:00,21:26:51,conditions Fog,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,37
0xbb3d ,MYSRES19DEL03 ,31,4.9,12.334022,76.618203,12.394022,76.678203,30-03-2022,19:34:38,19:43:12,conditions Windy,Jam ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,34
0xd4fa ,KNPRES04DEL03 ,29,4.8,26.471529,80.313458,26.561529,80.403458,14-02-2022,23:14:51,23:15:08,conditions Fog,Low ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,24
0x6225 ,HYDRES12DEL03 ,25,4.9,17.429585,78.392621,17.459585,78.422621,07-03-2022,21:21:18,21:33:13,conditions Windy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,18
0x517d ,CHENRES06DEL02 ,32,4.5,13.054347,80.257221,13.134347,80.337221,31-03-2022,23:34:22,23:39:10,conditions Fog,Low ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,34
0x7da ,JAPRES17DEL03 ,29,4.9,26.892312,75.806896,27.032312,75.946896,12-03-2022,19:30:38,19:43:03,conditions Sunny,Jam ,2,Drinks ,electric_scooter ,1,No ,Urban ,24
0x9c9 ,INDORES15DEL02 ,35,4.9,22.760072,75.892574,22.840072,75.972574,04-03-2022,20:35:02,20:44:16,conditions Fog,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,46
0xdc48 ,KOCRES04DEL02 ,27,4.8,9.966783,76.242981,10.096783,76.372981,14-02-2022,22:27:41,22:42:55,conditions Sandstorms,Low ,1,Snack ,motorcycle ,0,No ,Urban ,10
0x6560 ,MUMRES15DEL02 ,34,4.7,19.176269,72.836721,19.226269,72.886721,21-03-2022,23:54:39,0:08:56,conditions Cloudy,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,16
0x5c8f ,VADRES13DEL03 ,26,4.9,22.310237,73.158921,22.340237,73.188921,21-03-2022,23:44:08,23:48:03,conditions Sunny,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,21
0xa5ff ,JAPRES15DEL02 ,33,4.8,26.891191,75.802083,26.911191,75.822083,13-03-2022,9:01:06,9:06:19,conditions Windy,Low ,2,Drinks ,electric_scooter ,0,No ,Urban ,29
0x5205 ,JAPRES05DEL02 ,36,4.6,26.905287,75.794592,26.955287,75.844592,11-03-2022,20:03:02,20:08:14,conditions Stormy,Jam ,1,Snack ,scooter ,0,No ,Urban ,32
0xbf6a ,AURGRES13DEL03 ,34,4.9,19.880256,75.323503,19.910256,75.353503,13-02-2022,21:28:01,21:32:12,conditions Fog,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,35
0x78e ,SURRES14DEL02 ,20,5,21.157729,72.768726,21.287729,72.898726,06-03-2022,21:15:51,21:23:41,conditions Sunny,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,16
0x4f3b ,INDORES03DEL02 ,37,4.9,22.751857,75.866699,22.831857,75.946699,31-03-2022,23:36:51,23:51:42,conditions Fog,Low ,1,Snack ,scooter ,1,No ,NaN ,29
0xc81b ,LUDHRES08DEL01 ,29,4.6,30.899992,75.831338,30.969992,75.901338,16-02-2022,20:13:27,20:29:57,conditions Windy,Jam ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,27
0xbe4e ,COIMBRES16DEL02 ,31,4.1,11.010375,76.95295,11.030375,76.97295,03-04-2022,11:39:31,11:51:03,conditions Windy,High ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,40
0x81fd ,PUNERES05DEL01 ,30,4,18.543626,73.905101,18.583626,73.945101,09-03-2022,13:59:58,14:06:27,conditions Stormy,High ,0,Meal ,motorcycle ,1,No ,Urban ,48
0x6005 ,INDORES04DEL03 ,34,4.8,22.753659,75.903365,22.813659,75.963365,03-03-2022,21:58:30,22:06:58,conditions Sunny,Jam ,2,Meal ,motorcycle ,1,No ,Urban ,17
0xde7c ,GOARES13DEL03 ,35,4.7,15.506205,73.766668,15.536205,73.796668,13-02-2022,17:27:33,17:41:07,conditions Cloudy,Medium ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,19
0x7a0e ,HYDRES17DEL01 ,27,4.7,17.451976,78.385883,17.521976,78.455883,04-03-2022,19:21:30,19:32:33,conditions Windy,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,28
0x234d ,PUNERES20DEL03 ,39,4.9,18.592718,73.773572,18.622718,73.803572,17-03-2022,23:19:56,23:20:28,conditions Sandstorms,Low ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,27
0xd89e ,BHPRES17DEL02 ,30,4.6,23.218998,77.373573,23.268998,77.423573,11-02-2022,17:38:15,17:42:37,conditions Windy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,30
0x8927 ,MUMRES15DEL01 ,39,4.6,19.176269,72.836721,19.186269,72.846721,30-03-2022,9:14:58,9:20:21,conditions Cloudy,Low ,2,Snack ,electric_scooter ,0,No ,Urban ,19
0x654f ,CHENRES17DEL03 ,38,4.9,13.045479,80.23311,13.075479,80.26311,05-04-2022,22:17:39,22:32:16,conditions Fog,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,29
0x86ee ,INDORES13DEL02 ,21,4.8,22.745049,75.892471,22.875049,76.022471,10-03-2022,20:46:12,21:00:11,conditions Stormy,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,26
0xb63a ,HYDRES05DEL02 ,34,5,17.433809,78.386744,17.483809,78.436744,05-04-2022,17:28:56,17:41:51,conditions Stormy,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,30
0x465d ,MUMRES16DEL03 ,23,4.9,19.120083,72.907385,19.150083,72.937385,28-03-2022,20:18:03,20:20:10,conditions Stormy,Jam ,2,Drinks ,scooter ,0,No ,Metropolitian ,10
0x3df4 ,INDORES13DEL01 ,33,4.1,22.745049,75.892471,22.785049,75.932471,26-03-2022,13:35:42,13:49:49,conditions Fog,High ,2,Snack ,scooter ,1,No ,Metropolitian ,33
0x67a7 ,PUNERES09DEL01 ,28,5,18.536562,73.896485,18.576562,73.936485,13-03-2022,12:25:14,12:32:12,conditions Fog,High ,0,Meal ,motorcycle ,1,No ,Metropolitian ,24
0xff6 ,MYSRES12DEL01 ,38,4.9,12.284747,76.625861,12.294747,76.635861,07-03-2022,8:26:03,8:32:50,conditions Stormy,Low ,2,Snack ,scooter ,1,No ,Metropolitian ,29
0x7a6c ,MYSRES18DEL02 ,28,4.9,12.337928,76.617889,12.417928,76.697889,02-04-2022,17:30:21,17:41:48,conditions Windy,Medium ,1,Snack ,scooter ,0,No ,Metropolitian ,15
0x3bbd ,CHENRES17DEL02 ,39,4.5,13.045479,80.23311,13.095479,80.28311,07-03-2022,21:28:28,21:31:07,conditions Windy,Jam ,2,Meal ,electric_scooter ,1,No ,Urban ,30
0x82ce ,COIMBRES010DEL02 ,39,4.1,11.003008,76.97544,11.133009,77.10544,31-03-2022,20:47:03,20:51:43,conditions Fog,Jam ,2,Meal ,scooter ,2,Yes ,Metropolitian ,47
0x2bee ,COIMBRES16DEL01 ,24,4.4,11.010375,76.95295,11.080375,77.02295,06-04-2022,20:43:08,20:52:49,conditions Cloudy,Jam ,1,Meal ,motorcycle ,2,No ,Metropolitian ,38
0x83ac ,RANCHIRES15DEL03 ,32,4.8,23.369746,85.33982,23.429746,85.39982,01-04-2022,17:14:56,17:15:29,conditions Sunny,Medium ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,18
0x5dad ,BANGRES06DEL02 ,26,4.8,12.979096,77.640625,13.029096,77.690625,24-03-2022,21:23:40,21:29:19,conditions Sandstorms,Jam ,0,Buffet ,motorcycle ,0,No ,NaN ,15
0xc795 ,AURGRES13DEL02 ,27,4.7,19.880256,75.323503,19.930256,75.373503,17-02-2022,0:01:53,0:18:18,conditions Windy,Low ,2,Meal ,scooter ,0,No ,Urban ,13
0x5e24 ,JAPRES06DEL03 ,24,4.9,26.911927,75.797282,27.001927,75.887282,10-03-2022,23:30:57,23:40:06,conditions Stormy,Low ,2,Snack ,scooter ,0,No ,Urban ,15
0x493c ,BANGRES06DEL03 ,26,4.9,12.979096,77.640625,13.069096,77.730625,29-03-2022,0:02:23,0:13:16,conditions Sunny,Low ,0,Snack ,motorcycle ,1,No ,Urban ,27
0x7cfb ,CHENRES13DEL01 ,23,4.9,13.027018,80.254791,13.097018,80.324791,04-04-2022,20:46:42,21:02:49,conditions Windy,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,25
0x74c6 ,MUMRES18DEL02 ,31,4.7,19.1093,72.825451,19.1293,72.845451,24-03-2022,9:10:59,9:29:26,conditions Sunny,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,23
0xb6ec ,PUNERES06DEL01 ,28,4.9,18.546258,73.904337,18.616258,73.974337,14-03-2022,18:31:22,18:45:59,conditions Stormy,Medium ,0,Snack ,motorcycle ,0,No ,Metropolitian ,23
0x4d75 ,HYDRES19DEL01 ,37,4.7,17.458998,78.500366,17.528998,78.570366,06-04-2022,21:11:21,21:18:03,conditions Stormy,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,28
0x9b5e ,COIMBRES11DEL01 ,22,4.9,11.001753,76.986241,11.111753,77.096241,31-03-2022,17:52:48,18:06:03,conditions Stormy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,28
0xdb0 ,PUNERES04DEL03 ,26,4.5,18.51421,73.838429,18.57421,73.898429,09-03-2022,23:36:42,23:46:14,conditions Cloudy,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,16
0x803c ,INDORES010DEL02 ,33,4.9,22.75004,75.902847,22.80004,75.952847,26-03-2022,17:13:41,17:24:37,conditions Cloudy,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,19
0x5684 ,PUNERES09DEL02 ,39,4.9,18.536562,73.896485,18.586562,73.946485,30-03-2022,19:25:56,19:35:23,conditions Windy,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,39
0xb857 ,MUMRES03DEL01 ,29,4.5,19.22384,72.841347,19.23384,72.851347,24-03-2022,10:33:52,10:35:23,conditions Windy,Low ,1,Meal ,motorcycle ,0,No ,Urban ,10
0x24ad ,INDORES16DEL01 ,24,4.7,22.744648,75.894377,22.754648,75.904377,21-03-2022,10:40:00,10:54:58,conditions Fog,Low ,1,Meal ,scooter ,0,No ,Urban ,16
0xab02 ,PUNERES03DEL02 ,32,4.6,18.554382,73.798206,18.604382,73.848206,01-03-2022,19:24:36,19:26:40,conditions Sunny,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,28
0x6878 ,COIMBRES16DEL01 ,34,4.7,11.010375,76.95295,11.120375,77.06295,16-03-2022,20:50:48,21:07:03,conditions Stormy,Jam ,0,Drinks ,motorcycle ,2,No ,Metropolitian ,41
0x6572 ,BANGRES19DEL02 ,28,4.6,12.914264,77.6784,12.994264,77.7584,10-03-2022,21:38:40,21:45:46,conditions Windy,Jam ,0,Buffet ,motorcycle ,1,No ,Urban ,38
0xafdd ,MUMRES05DEL01 ,28,4.8,18.927584,72.832585,18.937584,72.842585,28-03-2022,12:04:29,12:09:04,conditions Stormy,High ,0,Buffet ,motorcycle ,1,No ,Urban ,16
0xdb60 ,AURGRES15DEL01 ,24,4.9,19.878028,75.317475,19.888028,75.327475,17-02-2022,10:36:46,10:42:58,conditions Cloudy,Low ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,15
0x526b ,VADRES11DEL02 ,23,4.9,22.308096,73.167753,22.328096,73.187753,01-04-2022,11:58:40,12:13:08,conditions Stormy,High ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,28
0x7200 ,VADRES13DEL02 ,26,5,22.310237,73.158921,22.390237,73.238921,14-03-2022,20:05:29,20:05:32,conditions Windy,Jam ,2,Meal ,electric_scooter ,1,No ,Urban ,15
0xa144 ,COIMBRES09DEL02 ,23,4.6,11.008638,76.984311,11.138638,77.114311,18-03-2022,23:17:50,23:33:55,conditions Sandstorms,Low ,2,Buffet ,scooter ,1,No ,Urban ,15
0x5e18 ,RANCHIRES16DEL02 ,27,4,23.371292,85.327872,23.391292,85.347872,09-03-2022,9:58:21,10:01:12,conditions Stormy,Low ,0,Snack ,motorcycle ,1,No ,Urban ,20
0x4498 ,SURRES04DEL01 ,27,4.5,21.173493,72.801953,21.183493,72.811953,26-03-2022,9:33:05,9:43:18,conditions Cloudy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,21
0x9cbf ,INDORES01DEL01 ,23,4.1,22.695207,75.866059,22.735207,75.906059,09-03-2022,14:29:38,14:31:34,conditions Windy,High ,0,Meal ,motorcycle ,1,No ,Metropolitian ,38
0x6053 ,HYDRES03DEL01 ,21,4.7,17.422819,78.449578,17.462819,78.489578,24-03-2022,13:33:24,13:39:10,conditions Sunny,High ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,18
0x7d93 ,CHENRES11DEL03 ,26,2.7,13.064181,80.236442,13.154181,80.326442,20-03-2022,22:33:43,22:36:55,conditions Sunny,Low ,2,Snack ,scooter ,0,No ,Metropolitian ,32
0xca2 ,COIMBRES03DEL01 ,37,4.6,11.025083,77.015393,11.065083,77.055393,07-03-2022,16:29:59,16:35:12,conditions Sunny,Medium ,1,Meal ,scooter ,1,No ,Urban ,19
0x69f6 ,BANGRES08DEL01 ,20,4.7,12.906229,77.596791,13.016229,77.706791,14-03-2022,19:51:01,20:06:06,conditions Stormy,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,19
0x342b ,JAPRES16DEL02 ,31,4.7,26.849596,75.800512,26.869596,75.820512,19-03-2022,10:10:47,10:21:04,conditions Fog,Low ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,16
0x5808 ,COIMBRES17DEL01 ,37,4.9,11.026117,76.944652,11.036117,76.954652,21-03-2022,8:55:29,9:12:11,conditions Windy,Low ,2,Snack ,scooter ,1,No ,Metropolitian ,24
0xd588 ,KOLRES18DEL02 ,34,4.3,22.569367,88.433187,22.589367,88.453187,15-02-2022,9:52:21,10:00:46,conditions Windy,Low ,0,Meal ,motorcycle ,0,No ,Urban ,22
0xc37f ,AURGRES05DEL01 ,NaN ,NaN ,19.875522,75.367127,19.945522,75.437127,16-02-2022,,20:35:56,conditions Stormy,Jam ,2,Snack ,scooter ,1,No ,Urban ,25
0xcfdb ,AURGRES19DEL01 ,21,4.6,19.866969,75.318894,19.936969,75.388894,14-02-2022,17:19:34,17:20:19,conditions Stormy,Medium ,1,Snack ,motorcycle ,0,No ,Metropolitian ,24
0xd3e2 ,KOCRES17DEL03 ,24,5,9.959778,76.296106,10.019778,76.356106,13-02-2022,22:43:27,22:51:03,conditions Cloudy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,22
0x8d42 ,MYSRES20DEL02 ,26,4.5,12.337978,76.616792,12.357978,76.636792,21-03-2022,9:37:06,9:42:12,conditions Sandstorms,Low ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,18
0x95b3 ,INDORES08DEL03 ,21,4,22.725748,75.898497,22.755747,75.928497,05-04-2022,23:14:31,23:28:56,conditions Windy,Low ,0,Snack ,motorcycle ,0,No ,NaN ,15
0x9b06 ,PUNERES15DEL01 ,30,4,18.636215,73.751081,18.746215,73.861081,25-03-2022,18:34:14,18:48:17,conditions Sunny,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,36
0xb706 ,INDORES03DEL01 ,24,4.7,22.751857,75.866699,22.791857,75.906699,26-03-2022,15:53:22,16:00:26,conditions Cloudy,Medium ,1,Meal ,scooter ,0,No ,Urban ,13
